post_id	date	message	num_likes	num_angry	num_shares
1216504185136925_2237203346400332	2019-06-10T15:26:28+0000	"e de rir pra nao chorar, rsrsrs"	4284	29	428
1216504185136925_2237105266410140	2019-06-10T14:23:00+0000	"durante todo o desenrolar da operacao lava jato sempre expus o que pensava de forma muito clara: o excesso de aplausos, as gravatinhas borboletas e, ate, condenacoes sem provas objetivas, cobrariam seu preco. tambem sempre deixei claro que o brasil carecia de investigacoes e punicoes aos grandes saqueadores da nacao. e alertei mais de uma vez: os erros, os desmandos, gerariam de um lado injusticas e, de outro, nulidades que garantiriam liberdade a culpados. fui ainda mais especifico, quando disse que cada um deveria voltar para sua \"caixinha\" para preservar as instituicoes brasileiras e restaurar o poder politico.   por toda essa minha leitura, fui atacado por todos os lados, mas nunca deixei de me posicionar e defender o que penso, justamente por saber que um dia a historia comprovaria o que vinha dizendo. muitos videos meus estao sendo compartilhados nas redes mostrando isso.  o que estamos vendo hoje e exatamente o que eu alertava. isso nao e ter bola de cristal, e conhecer a historia brasileira. se lembram da satiagraha?   antes que as paixoes contra ou a favor do ex-presidente lula - o mais notavel atingido pela lava jato - venham aqui defender cegamente seus interesses, lembrem-se de eduardo cunha, geddel vieira lima, palocci... todos esses poderao se beneficiar com o que esta acontecendo.   por essa razao, espero que as instituicoes brasileiras funcionem: conselho nacional de justica, conselho nacional do ministerio publico, stf e congresso nacional, devem se debrucar sobre o assunto, investigar e passar o brasil a limpo."	8846	6	5127
1216504185136925_2235321796588487	2019-06-09T13:47:29+0000	"vai brasil!! [?][?]"	7905	1	287
1216504185136925_2235043969949603	2019-06-09T10:10:58+0000	"hoje, 10h30, brasil x jamaica. vai brasil!! [?][?]"	1708	0	59
1216504185136925_2232178663569467	2019-06-07T18:13:30+0000	"vai brasil! todo pais na torcida! rumo ao titulo![?][?]"	4851	0	299
1216504185136925_2232175026903164	2019-06-07T18:10:46+0000	"mais uma iniciativa de um companheiro do pdt ! parabens felix mendonca !"	739	1	30
1216504185136925_2230045237116143	2019-06-06T14:28:42+0000	"#saude complexo industrial da saude pode ser muito enriquecedor para o brasil se devidamente estimulado."	1118	1	405
1216504185136925_2229668263820507	2019-06-06T10:21:07+0000	"bom dia!  vamos cuidar da saude!  alguem mais se exercitando?"	3255	0	134
1216504185136925_2228169970637003	2019-06-05T14:11:15+0000	"qualquer projeto nacional de desenvolvimento moderno tem que considerar a sustentabilidade ambiental como premissa! pelo planeta terra e por nossos filhos e netos ! salve o dia do meio ambiente!"	534	0	48
1216504185136925_2227876647333002	2019-06-05T10:54:49+0000	"#embraer  o que podemos dizer de quem aceitou e trabalhou para a venda da embraer? repare bem: a embraer, com toda sua tecnologia, inteligencia e producao foi vendida pelo preco que foi vendido o hotel copacabana palace.  sao traidores da patria brasileira!"	2091	56	1289
1216504185136925_2226223947498272	2019-06-04T12:40:41+0000	"#petrobras  o que explica o brasil entregar essa riqueza ao capital estrangeiro?"	2694	19	1942
1216504185136925_2225045234282810	2019-06-03T19:30:33+0000	"ai turma, o que saiu hoje na globo news...  qual a legenda que vcs dao para essa imagem? "	2812	10	615
1216504185136925_2224589250995075	2019-06-03T14:01:10+0000	"agradeco o carinho com que fui recebido pelo clube de engenharia na ultima sexta-feira. especialmente ao presidente pedro celestino, apaixonado pelo brasil e que luta por um pais mais justo."	1437	2	198
1216504185136925_2223392134448120	2019-06-02T20:43:41+0000	"meu partido!"	1155	0	53
1216504185136925_2223381341115866	2019-06-02T20:37:16+0000	"este e o meu partido! venha conosco!"	550	1	44
1216504185136925_2221705991283401	2019-06-01T20:39:07+0000	"e muito importante que todos os trabalhadores e trabalhadoras atendam a este chamamento !"	5409	23	692
1216504185136925_2218556668265000	2019-05-31T00:18:06+0000	"quem foram os governantes? que modelo economico adotaram? estas as perguntas que precisamos responder com fidelidade historica."	1501	7	392
1216504185136925_2218288508291816	2019-05-30T20:17:24+0000	"judiciario acertando conveniencia politica e aberracao que nos torna republica de bananas!"	976	100	168
1216504185136925_2218287111625289	2019-05-30T20:16:17+0000	"tem sido assim,sem variancia ,desde fhc..."	3009	482	965
1216504185136925_2218104914976842	2019-05-30T17:54:37+0000	"o ministro da educacao do brasil de bolsonaro...vergonha alheia..."	1350	430	836
1216504185136925_2217688898351777	2019-05-30T13:30:17+0000	"estao destruindo nosso pais! e o incrivel: e a mesma politica economica de fhc, lula, dilma, temer... ate quando? para crescer temos que ter um projeto nacional que comeca com 4 providencias: reestruturar o endividamento das familias, reestruturar o endividamento empresarial privado, consertar as contas publicas pela tributacao progressiva de lucros, dividendos, grandes patrimonios e herancas e rever as perversas renuncias fiscais; e desenharmos uma politica industrial e de comercio exterior no rumo inverso ao que estao fazendo entregando ao estrangeiro nossas potencialidades nos complexos industriais e petroleo e gas, saude, defesa e agro negocio."	4332	53	1821
1216504185136925_2217686168352050	2019-05-30T13:28:40+0000	"bom de ler..."	765	0	94
1216504185136925_2217485335038800	2019-05-30T11:08:10+0000	"hoje!"	724	1	73
1216504185136925_2217483971705603	2019-05-30T11:07:13+0000	""	607	0	48
1216504185136925_2215818108538856	2019-05-29T11:09:37+0000	"hoje se completam 100 anos do eclipse que permitiu a albert einstein comprovar a teoria da relatividade. dia historico para a ciencia mundial e para sobral [?]"	5034	1	991
1216504185136925_2214692695318064	2019-05-28T17:45:58+0000	"reuniao da executiva do pdt hoje, em brasilia. "	1854	1	53
1216504185136925_2213370842116916	2019-05-27T22:37:14+0000	"participo agora do congresso nacional de policiais antifascismo, na ufpe, em recife (pe).  com marcelo freixo, maria do rosario, orlando zaccone."	4457	11	297
1216504185136925_2213173558803311	2019-05-27T19:49:30+0000	"unicap, em recife (pe)."	2007	2	143
1216504185136925_2213139432140057	2019-05-27T19:22:28+0000	"#aovivo na universidade catolica de pernambuco (unicap). acompanhe! compartilhe!"	330	1	38
1216504185136925_2212923855494948	2019-05-27T16:33:41+0000	"gravando com mauricio rands para diario de pernambuco na tv."	932	2	24
1216504185136925_2212007285586605	2019-05-27T03:10:29+0000	"a historia da famosa teoria da relatividade, de albert einstein, passa por sobral, no interior do ceara. [?][?][?]  ps: nao custa lembrar que essa cidade tambem tem a melhor educacao do brasil. [?]"	1034	0	76
1216504185136925_2211410148979652	2019-05-26T18:42:16+0000	"o trabalhismo e a resposta para o brasil : a questao nacional x o entreguismo; a questao do desenvolvimento x a estagnacao economica ; o combate a desigualdade x a pior concentracao de renda . basta de politica social compensatoria enquanto se engorda uma minoria esteril na especulacao financeira ! trabalho e producao ,esta a base de um projeto nacional de desenvolvimento!"	1576	3	86
1216504185136925_2208270239293643	2019-05-24T23:00:51+0000	"#aovivo  https://www.youtube.com/watch?v=0ocuntlrfqy"	616	1	75
1216504185136925_2208225522631448	2019-05-24T22:27:22+0000	"hoje tem live sim senhores e senhoras!   logo mais, as 20h.  mandem suas perguntas!  acompanhem!"	1106	0	93
1216504185136925_2204855636301770	2019-05-22T21:40:14+0000	"todos e todas nas ruas pela educacao e pelo brasil!"	1890	0	426
1216504185136925_2204142163039784	2019-05-22T12:36:17+0000	"nojo!"	903	503	479
1216504185136925_2203195843134416	2019-05-21T22:05:36+0000	"texto irrespondivel! mais um ,rsrsrs"	1789	25	199
1216504185136925_2202385343215466	2019-05-21T11:12:47+0000	"gostaram da entrevista ontem no my news?  para quem nao assistiu, link nos comentarios."	3121	2	156
1216504185136925_2201710346616299	2019-05-20T23:47:40+0000	"agora no youtube.com/canalmynews  acompanhe!"	792	0	45
1216504185136925_2199744553479545	2019-05-19T19:21:26+0000	" centenario do eclipse solar!"	472	0	110
1216504185136925_2199601096827224	2019-05-19T17:22:17+0000	"a manifestacao do dia 30 tem que ser e sera ainda mais expressiva que a ocorrida ! todos e todas nas ruas! os jovens vao salvar nosso brasil!"	7732	7	1607
1216504185136925_653689915052630	2019-05-18T14:53:08+0000	"debate sobre a reforma da previdencia em bangu, zona oeste do rio de janeiro."	2316	23	1474
1216504185136925_2196780247109309	2019-05-18T01:25:03+0000	"janio quadros iletrado e com enorme telhado de vidro. despreparo monstro!"	5595	46	1014
1216504185136925_2195962713857729	2019-05-17T14:04:20+0000	"17 de maio: dia internacional de combate a homofobia"	835	0	229
1216504185136925_2195958967191437	2019-05-17T14:01:45+0000	""	1183	6	38
1216504185136925_2194994560621211	2019-05-16T23:02:57+0000	"ao vivo no youtube debatendo a reforma da previdencia com o povo de fortaleza."	486	1	62
1216504185136925_2192602184193782	2019-05-15T13:12:42+0000	"minha cidade ,sobral, agora! muito orgulho!"	2780	1	310
1216504185136925_2192437787543555	2019-05-15T11:06:28+0000	""	1429	1	158
1216504185136925_2191194371001230	2019-05-14T15:52:16+0000	"e disto que se trata! todos os numeros provam esta tese irrespondivel: com precos altos dos produtos tradicionais brasileiros no exterior, expandiu-se o consumo de massas criando a ilusao de avanco. com a queda profunda dos precos, o fenomeno inverso, um empobrecimento acelerado! nenhuma mudanca nas estruturas , especialmente a dos tributos e a manutencao da mesma politica economica de fhc durante todo o periodo pt, revelaram que nada mudou!"	2404	47	361
1216504185136925_2190985407688793	2019-05-14T13:26:14+0000	"essa #reformadaprevidencia proposta pelo governo ataca direitos dos mais frageis. e nosso dever nos colocar contra ela. vamos informar e trazer o povo para a luta.   por essa razao, inicio nesta quinta-feira, dia 16/05, debates populares sobre a reforma. vamos mostrar o que esta em jogo e como poderia ser diferente.   o primeiro debate sera em fortaleza, no ginasio da parangaba. toda comunidade esta convidada para participar, tirar duvidas e se engajar na luta.  os proximos debates, que ocorrerao em todo brasil, tambem serao divulgados pelas minhas redes.   participe!"	1515	2	250
1216504185136925_2190060994447901	2019-05-13T23:02:30+0000	"comeca agora o segundo programa #reparebem, no youtube. vamos falar sobre a #reformadaprevidencia. assista!  compartilhe! #cironoyoutube  https://www.youtube.com/watch?v=7iovkjtydmq"	464	0	100
1216504185136925_2189210067866327	2019-05-13T11:58:02+0000	"\"a assessoria de comunicacao de ciro gomes informa que o presidente jair bolsonaro se une a eduardo cunha, que o processou e logo em seguida foi preso; michel temer, que o processou e hoje esta preso; jose serra, que o processou e hoje responde a diversos processos junto com paulo preto, que esta preso; alem de eunicio oliveira, investigado pela lava jato, entre outros. ciro gomes confia que, tambem neste caso, a justica sera feita.\""	4344	4	846
1216504185136925_2185932691527398	2019-05-11T11:34:48+0000	""	2615	2	180
1216504185136925_2182642665189734	2019-05-09T12:01:23+0000	"em defesa da educacao!"	573	0	75
1216504185136925_2182363671884300	2019-05-09T08:16:14+0000	"a inteligencia se levantando contra a barbarie"	8632	7	1974
1216504185136925_2180365888750745	2019-05-08T02:43:02+0000	"este imbecil ainda faz pose de que teria poder para desfazer o crime que seu chefe esta praticando contra o futuro do brasil..."	3340	959	620
1216504185136925_2180236952096972	2019-05-08T00:41:23+0000	"agradeco ao professor e presidente da sbpc, ildeu de castro moreira, pela conversa que tivemos sobre ciencia, tecnologia, inovacao e educacao. sigam sbpc - sociedade brasileira para o progresso da ciencia e vamos lutar pela ciencia no brasil!"	1391	0	22
1216504185136925_2180137685440232	2019-05-07T22:59:12+0000	"comeca agora, no youtube, uma conversa muito importante sobre ciencia, tecnologia, inovacao e educacao, com ildeu de castro moreira, presidente da sbpc.   acompanhe!  youtube.com/cirogomesoficial #cironoyoutube #reparebem"	1229	1	146
1216504185136925_2180090315444969	2019-05-07T22:12:20+0000	"para ficar claro: com o bpc de 400 reais proposto nesta absurda reforma da previdencia, nao seria possivel comprar nem sequer uma cesta basica na maior parte do pais! significa fome para nossa populacao mais pobre!"	3347	442	2231
1216504185136925_2176596542461013	2019-05-05T18:04:27+0000	"esta violencia atenta contra o futuro de nossa juventude e, portanto, do pais!"	5362	5	415
1216504185136925_2176096102511057	2019-05-05T11:56:17+0000	"desemprego crescendo, consumo das familias caindo e o preco do gas subindo! e um desastre atras do outro!   os brasileiros seguem sendo assaltados. como sempre disse, essa politica de precos e ruinosa. os mais pobres sao os mais prejudicados!   e importante que a populacao brasileira saiba que poderia ser diferente, garantindo uma matriz de custos absolutamente transparente, fazendo um preco justo levando em conta todos os gastos e ainda garantindo um lucro em linha com os competidores estrangeiros.   mas nao e isso que esse governo pretende. vao continuar transferindo o suado dinheiro dos brasileiros para os bancos, que a cada ano lucram mais."	4607	568	2359
1216504185136925_2173079989479335	2019-05-03T16:39:05+0000	"em outros lugares bastou o suborno..."	5194	113	5765
1216504185136925_2168973423223325	2019-04-30T23:22:01+0000	"associo-me ao luto e tristeza pela morte de beth carvalho. o brasil perde uma grande artista e, nesta hora de tantos retrocessos, a luta popular perde uma militante lucida e corajosa!"	1381	1	66
1216504185136925_2168081703312497	2019-04-30T09:49:46+0000	"tudo isto vira cancer em criancas... canalhas os que, no governo, licenciam isto."	2842	750	2104
1216504185136925_2164489753671692	2019-04-27T23:35:55+0000	"hoje e aniversario do meu irmao, meu orgulho, meu amigo, referencia de luta e dedicacao. cid gomes mudou a historia do ceara, revolucionou a educacao, enfrentou bandidos que dominaram o congresso nacional e hoje faz grande trabalho no senado federal. parabens!"	5513	3	296
1216504185136925_2162790680508266	2019-04-26T20:31:11+0000	"sigo alertando: desemprego crescendo, inadimplencia crescendo, consumo das familias caindo (inclusive de itens basicos), industrias e comercios fechando, previdencia ameacada... e os bancos lucrando, lucrando e lucrando. e resultado de decadas de entrega da nossa economia a especulacao e aos bancos! o atual governo, assim como os anteriores, nao tem projeto e o cenario so tende a piorar. vamos seguir lutando!"	1928	107	534
1216504185136925_2159761754144492	2019-04-24T19:49:43+0000	""	290	0	27
1216504185136925_2159600540827280	2019-04-24T17:23:31+0000	"este resultado adverso na comissao de constituicao e justica revela algumas coisas e evidencia outras. a evidencia: a esmagadora maioria do congresso nacional e favoravel a agenda de sacrificar os mais pobres e a classe media para atender ao avassalador poder dos baroes financeiros, apesar de todos os deputados terem sido eleitos pelas maiorias pobres. ou seja, voto tem consequencia!  a oposicao, apesar de nossas diferencas profundas, votou sem vacilar e unida.  conclusao: se nao houver mobilizacao nas ruas e um apelo popular sobre cada deputado da situacao, o prejuizo pode ser fatal!  a unica categoria que tem conseguido algum respeito do governo e a dos caminhoneiros. por que? porque esta lutando!"	2366	113	357
1216504185136925_294263598182368	2019-04-23T12:45:33+0000	"debate 100 dias de governo bolsonaro: analise e perspectivas, com marina silva, ciro gomes, randolfe rodrigues e cid gomes. participe enviando perguntas com a hashtag #debate100dias."	2353	36	1288
1216504185136925_2157453181042016	2019-04-23T09:53:08+0000	"muito boa entrevista"	4316	4	1812
1216504185136925_2156440364476631	2019-04-22T16:34:33+0000	"se o dolar sobe, o preco do trigo sobe e o preco do pao tambem sobe. o grafico do #observatoriotrabalhista mostra como a variacao no preco dos alimentos impacta o bolso dos trabalhadores. nao por acaso, o consumo das familias caiu mais de 5% no comeco desse ano.   um abraco ao frederico e seu pai "	1681	0	251
1216504185136925_2154583544662313	2019-04-21T12:52:48+0000	"junto com marina silva, randolfe rodrigues e cid gomes, vamos analisar no proximo dia 23/04 os primeiros 100 dias do governo federal. o evento sera transmitido ao vivo pelas redes sociais e todos podem participar enviando perguntas usando a hashtag #debate100dias. participe!"	3112	1	510
1216504185136925_2151191898334811	2019-04-19T14:16:25+0000	"todo dia surge uma evidencia nova do desastre que e a conducao da politica e economia brasileiras sem a guia de um projeto nacional de desenvolvimento. desde os anos 80 o brasil so experimenta decadencia. ciclos de consumo sem sustentacao, em uma estrutura de desenvolvimento, apenas mascaram essa dura realidade."	2056	46	1306
1216504185136925_324923778194115	2019-04-18T23:22:57+0000	"#aovivo no xxv encontro regional dos estudantes de economia da universidade federal do delta do parnaiba.   acompanhe e compartilhe!"	1364	6	556
1216504185136925_419403502206515	2019-04-18T23:15:22+0000	"#aovivo no encontro regional dos estudantes de economia da universidade federal do delta do parnaiba, no piaui.  acompanhe e compartilhe!"	799	2	201
1216504185136925_2150079838446017	2019-04-18T19:12:59+0000	"e absurda a leviandade com que esse governo trata a administracao publica. fala de assunto serio com ironia, como se o povo nao tivesse que saber sobre as decisoes tomadas. tudo feito na surdina, sem transparencia. o resultado todos sabemos: meia duzia de pessoas ligadas a determinados bancos, com informacoes privilegiadas, lucram especulando sobre o patrimonio do povo brasileiro."	3905	1286	2785
1216504185136925_2149946471792687	2019-04-18T17:05:05+0000	"logo mais, as 19h, estarei em parnaiba (pi), para participar do encontro regional dos estudantes de economia. sera na universidade federal do delta do parnaiba. participe!"	969	1	80
1216504185136925_2147286932058641	2019-04-16T22:30:21+0000	"#aovivo na fgv de sao paulo. vamos falar sobre o brasil! analisar os 100 dias do governo federal!  acompanhe! compartilhe!  https://youtu.be/qf6nmfiasiw"	508	0	79
1216504185136925_2145498102237524	2019-04-15T18:18:05+0000	"vao matar a producao rural tambem!"	2014	261	981
1216504185136925_2145455405575127	2019-04-15T17:45:01+0000	"nosso povo esta sofrendo. nao e por acaso que o consumo das familias brasileiras esta em queda: 13 milhoes de desempregados, 30 milhoes subutilizados, 63 milhoes com nome sujo, precarizacao do trabalho, reducao no reajuste do salario minimo. para piorar, como este governo nao tem projeto, nao existe perspectiva de mudanca nesse cenario.   \"o que chama tambem a atencao nos resultados e que, alem de ir menos vezes as compras, a cada ida ao supermercado o consumidor levou uma quantidade menor de produtos para casa. esse movimento traduzido em numeros significou uma queda de 2,2% na frequencia de compras no bimestre em relacao ao ano anterior e reducao 5,7% no numero de unidades adquiridas a cada compra.\"  \"foi a primeira vez desde o inicio da pesquisa, em 2014, que houve recuo nas compras de todas as cestas de produtos, com retracoes importantes em produtos basicos e de dificil substituicao. entre os itens que mais contribuiram para a queda do consumo em unidades das respectivas cestas estao acucar (alimentos), papel higienico (higiene), leite de caixinha (lacteos), detergente em po (limpeza) e cerveja (bebidas)\"."	2475	98	1746
1216504185136925_2145427008911300	2019-04-15T17:20:02+0000	"para cada angulo que se olha, a tragedia brasileira se agrava no desgoverno e na irresponsabilidade."	1028	48	390
1216504185136925_2145081602279174	2019-04-15T12:33:55+0000	"enquanto isto os gastos com seguranca, saude, educacao, ciencia e tecnologia sao os mais baixos no periodo em comparacao com os ultimos governos."	4574	1027	3282
1216504185136925_2144320869021914	2019-04-14T22:52:37+0000	"e os canalhas que nos governam venderam o campo de carcara a preco de barril de petroleo mais barato que uma latinha de coca-cola para uma estatal da propria noruega. ate quando, brasil?"	2297	165	308
1216504185136925_2144317099022291	2019-04-14T22:48:15+0000	"esta tem sido uma das causas centrais de nosso empobrecimento como nacao: a desindustrializacao mais aguda da historia do capitalismo mundial produzida pelos ultimos governos de fhc para ca."	1509	99	574
1216504185136925_2144189215701746	2019-04-14T20:37:56+0000	"a palavra de um dos maiores cientistas brasileiros!"	847	3	155
1216504185136925_2144188399035161	2019-04-14T20:36:57+0000	"idilvan alencar e um dos maiores responsaveis pela revolucao que tem transformando a educacao publica do ceara na melhor do brasil!"	498	0	27
1216504185136925_2143639435756724	2019-04-14T12:57:42+0000	"alta nos precos dos alimentos? e muito importante que cada vez mais compreendamos o que forma a inflacao no brasil. quais precos atigem a maioria da populacao? veja mais no #observatoriotrabalhista"	1164	1	276
1216504185136925_2142064305914237	2019-04-13T11:37:47+0000	"hoje temos milhares de obras paradas no brasil, o que demonstra uma enorme queda no volume de investimentos nos ultimos anos. os gastos em saude e educacao tambem vem caindo.  este e mais um dado que serve para nos ajudar a compreender como chegamos a essa situacao e sabermos como cobrar o atual governo.   #observatoriotrabalhista"	1172	4	384
1216504185136925_995243617352002	2019-04-12T22:54:45+0000	"sexta-feira a noite. e hora de... debater o futuro do brasil!! em contagem (mg). acompanhe! #aovivo"	2335	13	1439
1216504185136925_2140955279358473	2019-04-12T17:11:20+0000	"turma boa da ufmg!"	2541	1	155
1216504185136925_2139733746147293	2019-04-11T20:13:20+0000	"engessar em lei um banco central que promove esta perversao e o maior crime que se pode cometer contra a producao e contra os trabalhadores .   nos ultimos 3 anos, 13 mil industrias fecharam no brasil, 220.000 pontos de comercio foram fechados, 32 milhoes de brasileiros estao humilhados na informalidade e 63 milhoes de brasileiros humilhados com seu nome sujo no spc .   como pode os bancos ganharem tanto? de onde vem esta montanha de dinheiro? respondo: dos cofres publicos! do dinheiro que falta pra seguranca, pra saude, pra educacao! aceitar isto sem uma reacao forte nos faz presas faceis da especulacao e de seus agentes no governo. infelizmente, de todos os governos de itamar franco pra ca."	3071	407	2100
1216504185136925_2139256376195030	2019-04-11T13:26:04+0000	"#aovivo avaliacao dos 100 dias de governo e lancamento do observatorio trabalhista. acompanhe!"	873	1	185
1216504185136925_2138310296289638	2019-04-10T23:24:57+0000	"#aovivo nesta quinta-feira, 11/04, as 10h. acompanhe!"	814	1	128
1216504185136925_2136513996469268	2019-04-09T16:51:10+0000	"esta luta e de todos nos!"	753	0	133
1216504185136925_2135604293226905	2019-04-09T02:19:56+0000	"e triste, absurdo o que estao fazendo com nosso pais, com nosso povo. estes politicos irresponsaveis que nos governam e ao rio de janeiro cumpriram seu itinerario e uma familia brasileira humilde foi destrocada.  entrevista de 2017."	1820	7	1212
1216504185136925_2135457899908211	2019-04-08T23:40:50+0000	"#aovivo na universidade de columbia. acompanhe!"	1494	0	220
1216504185136925_2134703923316942	2019-04-08T12:11:48+0000	"artigo de tabata amaral para a folha de s paulo."	3605	0	578
1216504185136925_2133347810119220	2019-04-07T13:11:27+0000	"sergio cabral apodreceu e quer espalhar podridao para todos! brizola sempre foi um homem honrado!"	1624	4	171
1216504185136925_2131027943684540	2019-04-05T22:03:19+0000	"conversa boa sobre o futuro do brasil com lemann fellows, estudantes brasileiros das universidades de harvard, mit, columbia, entre outras.  o brasil tem inumeras saidas para suas crises. temos que cobrar projeto, planejamento e trabalho. a juventude tem essa forca!"	1762	2	154
1216504185136925_2130664260387575	2019-04-05T16:26:06+0000	"fui presenteado pelo professor mangabeira unger com seu mais novo livro: the knowledge economy. mangabeira foi assim definido pelo new york times: \"visionario incansavel\". seu livro esta sendo um sucesso no mundo todo."	4201	2	420
1216504185136925_2130607323726602	2019-04-05T15:43:18+0000	"fico profundamente indignado com esta violencia contra nossa soberania! mais ainda envergonhado por ver um governo cheio de militares nos mais altos postos de governo traindo a patria e envergonhando o uniforme que foi de caxias! a maioria silenciosa das forcas armadas tambem deve estar indignada! que o congresso nacional e o supremo tribunal federal corrijam este criminoso precedente !"	4652	1171	2673
1216504185136925_2127659847354683	2019-04-03T14:33:18+0000	"este mentecapto, filho deslumbrado de um presidente totalmente despreparado, trabalha para prejudicar o brasil em duas frentes gravissimas: o comercio exterior (o mundo arabe compra mais de 10 bilhoes de dolares so de proteinas produzidas ( empregos!) no brasil; e a paz interna, por provocar o olhar do terror com que parte radicalizada da resistencia arabe reage a humilhacao neo colonial que sofrem e a injustica contra a nacao palestina.  o senado tem que levar este irresponsavel a comissao de etica!"	7493	1480	2421
1216504185136925_2123161147804553	2019-03-31T13:35:38+0000	""	2886	3	582
1216504185136925_2121788061275195	2019-03-30T15:40:54+0000	"exemplo de valor!"	587	0	35
1216504185136925_2120000551453946	2019-03-29T11:54:36+0000	"o brasil tem jeito!"	985	0	114
1216504185136925_2117409331713068	2019-03-27T16:29:38+0000	"se o congresso estiver a altura de sua origem democratica e os parlamentares quiserem dar cabimento ao seu juramento, deveriam rejeitar este acordo entreguista e  perigoso para o brasil!"	2357	25	266
1216504185136925_2115528318567836	2019-03-26T12:03:44+0000	"e isto! tentar trocar de assunto e coesionar seu bando que esta tonto de tanta bobagem produzida em tao pouco tempo!"	7029	106	2302
1216504185136925_2114615051992496	2019-03-25T19:50:19+0000	"em 1884 o ceara foi a primeira provincia a libertar os escravos, quatro anos antes da lei aurea. isso foi possivel gracas a luta de francisco jose do nascimento, tambem conhecido como dragao do mar, e outros jangadeiros.  charge de clayton, no jornal o povo."	3468	0	474
1216504185136925_2112676548853013	2019-03-24T11:55:28+0000	"centenario do eclipse de sobral, que foi fundamental para a teoria da relatividade, de albert einstein."	631	0	13
1216504185136925_2109894429131225	2019-03-22T13:38:30+0000	"se tem alguem na politica brasileira que sabe o quanto michel temer merece ser condenado e preso, acredito que sou eu. me exasperei quando vi o lulopetismo coloca-lo na linha de sucessao brasileira por pura irresponsabilidade eleitoreira, denunciei publicamente muitas vezes, fui processado pelo mesmo temer mais de uma vez . cheguei a ser obrigado a pagar indenizacao por \"dano moral\" por esta parte estranha do judiciario brasileiro.  isto dito, minha consciencia de cidadao e minha formacao juridica me obrigam a afirmar: esta prisao, da forma como foi feita nao se sustenta.  afronta o melhor direito, fere a constituicao."	8897	9	1567
1216504185136925_2109765979144070	2019-03-22T11:46:23+0000	"esta reforma do governo bolsonaro esta impondo 40 anos de servico aos policiais militares. esse absurdo nao existe em nenhum outro lugar do mundo.  enquanto isso, essa mesma #reformadaprevidencia em nada toca nos privilegios dos grandes."	2157	7	820
1216504185136925_2108896529231015	2019-03-21T21:27:25+0000	"lamentavel, mas era fatal com o posicionamento politico e economico do governo bolsonaro.  vai piorar , infelizmente.  agora deram um cota de mais de 750 mil toneladas de importacao de trigo dos norte americanos.  vai ficar muito mais barato para o norte e nordeste importar o trigo subsidiado do que comprar de gauchos, catarinenses e paranaenses.  e assim vai matando nossa economia."	7306	236	8795
1216504185136925_2108486115938723	2019-03-21T15:27:54+0000	"nao e bola de cristal. e conhecer essa gente. minha participacao na sabatina do correio braziliense, em junho de 2018. "	8722	5	10543
1216504185136925_2108262172627784	2019-03-21T12:11:14+0000	"mais um exemplo de perversidade absolutamente intoleravel desta #reformadaprevidencia apresentada pelo governo. compartilhe!"	1748	6	858
1216504185136925_2108206775966657	2019-03-21T11:15:47+0000	"hoje estreia cine hollywood 2 - a chibata sideral - fui na pre-estreia! me emocionei, ri muito, por momentos me apanhei pensando na politica brasileira... enfim, pura diversao.  atores em momento especial, sem desmerecer ninguem, edmilson, haroldo e o grande chico diaz sao casos a parte. como nao destacar o \"cego\" falcao! enfim, vale a pena ver um naif nordestino pra brilhar no universo intergalactico! direcao, argumento e o escambau com halder gomes... o cara se garante, se garante, se garante mesmo, o!  #cinemanacional #cinehollywood2 #ceara"	4171	2	158
1216504185136925_2107158869404781	2019-03-20T18:18:50+0000	"shameful, disgusting! ou seja, estamos mortos de vergonha e enojados com a vassalagem e entreguismo jamais vistos!"	4158	87	2873
1216504185136925_2103908309729837	2019-03-18T13:29:00+0000	"convencao nacional do pdt. acompanhe!"	503	0	83
1216504185136925_2101004610020207	2019-03-16T16:38:29+0000	"parabens, amigo e companheiro! tudo de melhor que voce merece que deus lhe possa garantir"	676	0	23
1216504185136925_2100817130038955	2019-03-16T14:04:16+0000	"sobre o texto da reforma da previdencia enviada pelo governo, para alem de alguns abusos que ja nos posicionamos contra, o deputado mauro filho identificou algumas falhas, que pensamos que sejam, talvez, fruto de desatencao decorrente da pressa de sua organizacao. tudo isso pode ser corrigido, mas nos faz refletir que este e um tema grave e complexo que nao pode ser tratado com simplificacoes.   o que alertamos ontem foi sobre o caso dos trabalhadores cujas atividades sejam exercidas com efetiva exposicao a agentes nocivos quimicos, fisicos e biologicos prejudiciais a saude, caso dos mineiros subterraneos, por exemplo.  hoje essa categoria se aposenta na regra de 66 pontos e 15 anos de efetiva exposicao (inciso i, art. 21). com a pec do governo, passara a ser exigido deles, conforme dispoe o paragrafo primeiro do mesmo art. 21, o total de 89 pontos. como esse tipo de atividade nao consegue trabalhar em condicoes prejudiciais a saude mais de 15 anos, para alcancar os 89 pontos o trabalhador teria de ter 74 anos de idade (89-15=74).  simples assim.   ja a regra alternativa mencionada ontem pela equipe de governo, de aposentar por idade com 65 anos, nao procede, pois nesse caso ele teria que otrabalhar 20 anos (e nao 15), ou seja 5 anos a mais em uma atividade altamente perigosa, o que nao e recomendado, uma vez que prejudicaria ainda mais a saude desses trabalhadores."	4073	30	1433
1216504185136925_2099862066801128	2019-03-15T22:55:31+0000	"#aovivo palestra na universidade luciano feijao, em sobral.   vamos falar do brasil!"	528	0	99
